SPY,IEF,XLF,IWM,VWO,GLD
0.0105448154657293,-0.00725423778568779,0.00324679585283549,0.0085154804270462,-0.0104765560483739,0.0196602699068804
-0.01961744,0.0166849589978693,-0.0304746856045012,-0.00655319487216632,-0.0232407242474227,0.0254511946490454
0.00759247181684031,-0.00467186135582676,-0.00890120870504307,0.00786496237815659,0.0425644403816408,-0.0111312419766286
0.0442957253521128,0.00216633781039066,0.038731342430157,0.0162366400089355,0.0380372755664442,0.0205354128547433
0.0339201175901329,-0.0176533451778556,0.0240475740102599,0.0437205732900812,0.0665689247204366,-0.023103220933267
-0.0188495556225745,-0.0086797918577094,-0.0453825855462995,-0.0162572095499185,0.0454649564819058,-0.0193775401376635
-0.0313101922433779,0.0186213105744881,-0.0906578429348103,-0.0699638583844666,0.0351626684193229,0.0236502889520906
0.0128327956846501,0.0186440803545782,0.0258359219879731,0.0212710770757738,-0.000105841269841256,0.0110958502645409
0.0338099202875513,-0.00309011175529017,0.0168888454442151,0.016510071539499,0.0983172843330995,0.105081258497351
0.0135666009494479,0.00703390583096941,-0.0171911018497569,0.0284857442717921,0.130082870111445,0.0695143635011737
-0.0387325588903676,0.0368178165405728,-0.0809369161600333,-0.0688775267249756,-0.0852660314677017,-0.0165352702924726
-0.0164805390426331,-0.00650833508772919,-0.0667741290009439,-0.00978473555682358,-0.0277777223672209,0.0664769658561821
-0.0604610599601435,0.0335593372357355,0.00725890005960972,-0.0653491418880331,-0.0902205526281668,0.108416239490859
-0.0258425284211445,0.0092294228844656,-0.11358957227271,-0.0293205658494344,0.0287701759932553,0.0522975699716068
-0.0138245845406361,0.0102468045340061,-0.0371660960205722,-0.00827766470697544,-0.0367752911949335,-0.0599916406737369
0.047662301677182,-0.0274839562114962,0.0699637634585248,0.0455410888044943,0.0843348098337722,-0.0415883401575782
0.0151165273801723,-0.020859033775015,-0.0695226823902829,0.0457982620224577,0.0178501176932131,0.00923248680363553
-0.0881368184622665,0.00790289790179588,-0.181744767467037,-0.0752644321752896,-0.0980921198321858,0.0451687265352336
-0.00898578663105676,0.00386359090909094,0.0676209691433383,0.0328746835825624,-0.0472222018637222,-0.0144420128130851
0.0154536857927354,0.0117727082532357,-0.00970873675899619,0.0357543886707796,-0.0791657098004037,-0.0929174379902877
-0.0993865649173535,-0.00469901559741615,-0.0714286288982239,-0.0794639604928674,-0.155869479886277,0.0411210505583288
-0.165186622384458,-0.0120278778330472,-0.219205581028612,-0.209558823529412,-0.272648615118292,-0.16139654402257
-0.0696065874293795,0.0736147692981541,-0.184803610721827,-0.119255813953488,-0.0864735456752697,0.125735947616257
0.00166502393895107,0.0441924327660828,-0.0110584829996571,0.0401352344740176,0.0234476325033595,0.0773253536875946
-0.0821143191957961,-0.0388714304158271,-0.261980791090549,-0.0966694111832084,-0.0890963512940177,0.0553629353454552
